,POSTS,PREPROCESSED_POSTS,LUBIE_TO,SUPER,TRZYMAJ_SIE,HAHA,WOW,PRZYKRO_MI,WRR,ALL_REACTIONS,COMMENTS,POLARITY,SUBJECTIVITY,SIMILARITY_TO_BEST,POSTS_LENGTH,POSTS_SENTIMENT,TWENTY_REACTS_BAYES,FIFTY_REACTS_BAYES,HUNDRED_REACTS_BAYES,TWO_HUNDRED_REACTS_BAYES
519," EDIT poszedłem do fryzjera wiec poczekajcie zaraz fotki wstawię EDIT 2 Fotkę wstawiam i filmik też, scialem się na krótko, dlatego ze jest to najlepsze rozwiązanie, mi włosy odrastają mega szybko, w miesiąc półtorej znów spróbuje i tym razem u fryzjera Słuchajcie chłopaki, mam dwa problemy, które nie wiem jak rozwiązać. Jeden poważniejszy jeden mniej. 1. Zostawiłem rzeczy u mojej byłej dziewczyny. Mieszka ona 70 km dalej. Z chęcią bym sam pojechał. Jednak nie mogę, bo sytuacja jest bardzo z nią napięta. Zerwałem z nią, potem na chwile wróciliśmy do siebie, jednak nic się nie zmieniła (paranoiczna zazdrość, ciągle mnie wyzywała, brak szacunku, ciągłe pretensje że będąc np. W pracy nie odpisywałem kilka godzin) więc nie dałem rady i będąc na wyjeździe z pracy, zerwałem z nią idąc totalnie offline chodzi że tryb samolotowy i brak kontaktu z niemal wszystkimi z mojego otoczenia. Trochę spokoju potrzebowałem, ale oczywiście, ona na to tak nie patrzy. Jej rodzina jakby oczywiście są za córką swoją, nie mam jak się z nimi skontaktować, a jej ojciec wraz z nią jest bardzo zawzięty by mnie udupić (problemy że pisze książkę gdzie jest bohaterka, wzorowana na niej, spokojnie prawnik oznajmił że nie łamie żadnego prawa a dla obojętnego odbiorcy nie jest możliwe wykrycie kto to). No i były groźby od strony jej ojca że jak się pojawię to mnie zajebie czy coś (pisał gdy byłem offline odczytałem jak wróciłem po 1,5 mies). No i teraz pytanie jest takie jak mógłbym odzyskać rzeczy, jadąc tam uwierzcie ryzykuję swoje zdrowie. A nie mam żadnego z nimi sposobu w sumie do kontaktu. Zostawiłem tam cenną pamiątkę zegarek, oraz kilka ważnych dla mnie ciuchów. Co mam zrobić? Jak mam je odzyskać? Może jakieś pomysły? Sorry że tak chaotycznie to wszystko napisałem ale ciężko mi to skrócić do kilku zdań. Czekam na pomysły od was chłopaki 2. Wczoraj przefarbowałem sobie włosy, niestety nie wyszedł kolor jaki chciałem. Oczywiście użyłem najpierw rozjaśniacz który rozjaśnił mi aż za bardzo ( chyba za długo go trzymałem) bo aż do żółtych a potem nałożyłem kolor SILVER GREY i tak na serio efekt widzicie na zdjęciu. Bardzo bym chciał to naprawić i może są tu niektórzy, co by wiedzieli jak znów zrobić ten Silver Grey Platyna?",edit pójść fryzjer wiec poczekać zaraz fotka wstawić edit fotka wstawiać filmik scialem krótko dobry rozwiązanie włos odrastać mega szybko miesiąc półtorej spróbować fryzjer słuchać chłopak mieć problem wiedzieć rozwiązać poważny mniej zostawić rzecz mojej dziewczyna mieszkać km chęć pojechać móc sytuacja napięta zerwać potem chwila wrócić siebie zmienić paranoiczny zazdrość ciągle wyzywać brak szacunek ciągły pretensja np praca odpisywać godzina dać rada będąc wyjazd praca zerwać iść totalnie offline chodzić tryba samolotowy brak kontakt niemal wszystkimi mojego otoczenie trochę spokój potrzebować oczywiście patrzyć rodzina oczywiście córka swoją mieć skontaktować ojciec wraz zawzięty udupić problem pisać książka bohaterka wzorowana spokojnie prawnik oznajmić łamać żadnego prawo obojętny odbiorca możliwy wykrycie groźba strona ojciec pojawić zajebać pisać byłem offline odczytać wrócić mies pytanie móc odzyskać rzecz jechać uwierzyć ryzykować zdrowie mieć żadnego suma kontakt zostawić cenny pamiątka zegarek ważny ciuchy mieć zrobić mieć odzyskać jakieś pomysł sorry chaotycznie napisać ciężko skrócić zdanie czekać pomysł chłopak wczoraj przefarbować włos niestety wyniść kolor chcieć oczywiście użyć najpierw rozjaśniacz rozjaśnić chyba długo trzymać żółty potem nałożyć kolor silver grey serio efekt widzieć zdjęcie chcieć naprawić niektóry wiedzieć zrobić silver grey platyna,17,4,46,0,0,0,0,70,198,-0.15000000000000002,0.30000000000000004,0.933528169381949,424,0.3142857142857143,0,0,0,0
520, Siemanko. Ogólnie usunęlo mi tindera za bycie u18(mam 21lat Ale chuj). Czy wysłanie im zdjęcia dowodu jest bardzo nieodpowiedzialne? Mieliście takie sytuacje?,siemanko ogólnie usunęlo tindera byt chuj wysłanie zdjęcie dowód odpowiedzialny mieć sytuacja,2,1,0,0,0,0,0,3,19,0.0,0.0,0.7650654242449618,28,1.0,0,0,0,0
521," Siemka sprawę, jestem właśnie w szpitalu przed zabiegam (orchidektomia) usunięcia jądra ( guz nowotwor). I tutaj pytanie do osób które doświadczyły czegoś takiego. Guz wykryty zdaniem lekarzy szybko, mam 23 lata. Wiem że wszystko zależy od wyników badań dopiero za parę tygodni. Ale jak się czuliście po zabiegu, czy po czasie czuliście spadek testosteronu, bóle albo czy przeszkadzało Wam to jakkolwiek w uprawianiu sportu czy seksie? Też kwestia psychiczna bo to dość delikatna sprawa, dodam że będę miał wstawianą proteze więc kwestię wizualną mam załatwioną, ale stres jest mega. Pozdrawiam ",Siemek sprawa szpital zabiegać orchidektomia usunięcie jądro guz nowotwor pytanie osoba doświadczyć czegoś takiego Guza wykryty zdanie lekarz szybko mieć rok wiedzieć zależeć wynik badanie dopiero parę tydzień czuć zabieg czas czuć spadek testosteron ból przeszkadzać uprawianie sport sex kwestia psychiczny delikatny sprawa dodać mieć wstawianą proteze kwestia wizualny mieć załatwioną stres mega pozdrawiać,0,0,254,0,0,0,0,271,41,0.0,0.0,0.8841419538216165,106,0.8745387453874538,1,1,1,1
522," Mam pytanko. Czy na Waszym pierwszym razie były fajerwerki, czy raczej nie było szału?",mieć pytanko waszym pierwszy fajerwerk raczej szał,14,4,0,0,0,0,0,18,137,0.0,0.0,0.8662441892558851,18,1.0,0,0,0,0
523," Hej chłopaki Mam pracę w której często się schylam i od jakiegoś czasu bolą mnie mega plecy po robocie. Przez zawieruche czesto zapominam o ich prostowaniu. Jest jakaś guma, czy jakiś ściągacz żeby mi w tym pomagał? I czy w ogóle myślicie że coś takiego by pomogło.. Dodam że fajnie by było jakby było to w miarę dyskretne, nie jakiś piszczacy pająk xd Dzięki wielkie boyz",hej chłopak mieć praca schylać jakiegoś czas boleć mega plecy robota zawieruche czesto zapominać prostowaniu guma ściągacz pomagać ogół myślić takiego pomóc dodać fajnie miara dyskretny piszczacy pająk xd dzięki wielki boyz,1,1,0,0,0,0,0,2,13,0.0,0.0,0.8711782968105025,74,1.0,0,0,0,0
524," Siema. Pracuję ktoś z Was w zakładzie pogrzebowym jako kierowca? Jak to kufa wygląda od środka? Bo przejdę się chyba jutro na rozmowę na takie stanowisko i nie wiem czego mam się spodziewać, a wiadomo, że z robotą teraz jest lipa.. ",siema pracować zakład pogrzebowy kierowca kufa wyglądać środek przejść chyba jutro rozmowa stanowisko wiedzieć czego mieć spodziewać wiadomo robota lipa,0,0,0,0,0,0,0,0,13,0.0,0.0,0.9327576855255434,49,0.0,0,0,0,0
525," Cześć, mam pewien problem, otóż podczas uprawiania seksu nie potrafię dojsc sam z siebie, jeśli sobie sam pomogę to normalnie dochodzę. Jak myślicie czego to może być problemem?",cześć mieć pewien problem otóż uprawianie sex potrafić dojsc siebie pomóc normalnie dochodzić myślić czego móc problem,7,1,0,0,0,0,0,8,18,0.0,0.0,0.9035173517544934,34,1.0,0,0,0,0
526," Tak serio pytam, co jest z wami nie tak? Jesteście aż tak przewrażliwieni czy co XD Może trochę, zaufania do swojej połówki czy cos? Nigdy nie zrozumiem tej nadmiernej zazdrości czy zabraniania wyjść. Zdajecie sobie sprawę że jak baba będzie chciała was zdradzić, to zrobi to nie żalenie od tego czy zabronicie jej gdzieś wyjść czy nie? Przynajmniej nie będziecie na nią czasu marnować, a przy braku nadmiernej zazdrości, macie giga spokój na umyśle. Kocha, nie zdradzi, a jak nie kocha, to i tak to zrobi, a wasze zabranianie chuja zmieni. EDIT Pisze komentarz że sprostowaniem, bo widzę że jednak trochę spłycilem to co chciałem napisać. Oczywiście, że mam wyjebane i niech każdy sobie robi w związku to co się podoba, a ten post był trochę zbyt agresywny. On miał na celu bardziej rozpoczęcie dyskusji (?), a ja sam byłem ciekawy waszych wypowiedzi. Logiczne jest to że każdy będzie zazdrosny, sam też jestem o swoją babę zazdrosny, tylko nie na zasadzie że jej zabraniam, bądź zrobię spine o wyjście, tylko bardziej coś na zasadzie o kurde, ona będzie się z kimś lepiej bawić niż ze mną (w zasadzie nie wiem czy to dokładnie tłumaczy moja myśl, ale nie wiem jak to inaczej opisać). Oczywistym jest to że, nie można też wykazywać totalnego braku zainteresowania i podchodzić do czegoś jak no rób co chcesz, wyjebane Rozumiem też że niektórzy mogą mieć nieprzyjemne sytuacje z przeszłości przez co ciężej jest im zaufać, ale to nie do takich osób się odnosiłem. Pozdro 600, wiem że trochę agresywnie ten post został napisany, ale niektóre osoby w komach równie agresywnie zaczęły odpisywać. Miłego.",serio pytać jesteście przewrażliwiony xd trochę zaufanie swojej połówka zrozumieć nadmierny zazdrość zabraniania wyjść zdawać sprawa baba chcieć zdradzić zrobić żalić zabronicie wyjść przynajmniej będziecie czas marnować brak nadmierny zazdrość mieć giga spokój umysł kochać zdradzić kochać zrobić zabranianie chuja zmienić edit pisać komentarz sprostować widzieć trochę spłycilem chcieć napisać oczywiście mieć wyjebane robić związek podobać posta trochę zbyt agresywny mieć cel rozpoczęcie dyskusja byłem ciekawy waszych wypowiedź logiczny zazdrosny swoją baba zazdrosny zasada zabraniać bądź zrobić spine wyjście zasada kurde bawić zasada wiedzieć dokładnie tłumaczyć myśl wiedzieć inaczej opisać oczywisty wykazywać totalny brak zainteresowanie podchodzić czegoś robić chcieć wyjebane rozumieć niektórzy móc mieść przyjemny sytuacja przeszłość ciężko zaufać osoba odnosić pozdro wiedzieć trochę agresywnie posta napisany niektóre osoba koma równie agresywnie zacząć odpisywać miły,211,65,0,50,0,0,0,334,257,0.0,0.0,0.923977140302128,310,1.0,1,1,1,1
527," oduczenie przeklenstwa Siemaneczko, czy ktoś ma może jakieś tipy na oduczenie się przeklinania??? Chcialbym to zmienić, ale nie wiem jak, bo nad tym nawet nie panuje :(((. Ostatnio trochę zmniejszyłem sobie częstotliwość przeklinania, bo zacząłem mówić kurcze pieczone, ale nie wiem co mam dalej zrobić. Bardzo bym prosił o poważne odpowiedzi. Z góry dzięki i pozdro panowie",oduczenie przeklenstwa siemaneczko mieć móc jakieś tipy oduczenie przeklinania chcialbym zmienić wiedzieć panować ostatnio trochę zmniejszyć częstotliwość przeklinania zacząć mówić kurcz pieczone wiedzieć mieć zrobić prosić poważny odpowiedź góra dzięki pozdro,22,0,0,6,0,0,0,29,58,-0.75,1.0,0.9207462546720141,69,1.0,0,0,0,0
528," Panowie, mam taką sprawę. Zaczynam jutro robotę na 3 zmiany (614, 1422, 226) i takie pytanie do was, jak ogarnąć sen w takiej sytuacji, kiedy co tydzien mam inną zmianę? pfa",mieć taką sprawa zaczynać jutro robota zmiana pytanie ogarnąć sen takiej sytuacja tydzien mieć zmiana pfa,51,10,0,37,0,0,0,102,44,0.0,0.0,0.8156934047720069,41,1.0,0,0,0,0
529," Siema byqi Ogolnje nie lubię pisać na takie tematy publicznie bo są to moja prywatne sprawy ale nie wiem co robić. Na wstępie. Zerwała ze mną dziewczyna, super baba, najlepsza jaką znam. Co prawda jakiś czas temu nam się nie układało wiedzieliśmy to oboje... Starałem się ona też żeby to naprawić bo obojgu nam zależało i chyba dalej zależy, przynajmniej mi. Myślałem że dalej jest okej jakieś drobne sprzeczki, ale to normalne w związku. Dzisiaj okazało się że jednak cały czas było słabo, a ona nie chciała już się kłócić. Nie pisze do was w sprawie porad jak to uratować bo jesteśmy aktualnie przyjaciółmi, ja się mkge jej wygadać ona mi tka jak było do tej pory ale nie będziemy się spotykać itp. Pisze do was, jak mam sobie poradzić z tą rozłąka bo jednak byliśmy ze sobą sporo czasu, 9 miesięcy znajomości, 4 związku. Liczne plany na przyszłość wyjazdy. Chyba każda zakochana osoba to rozumie. Proszę tylko o poważne odpowiedzi. Przepraszam za jakieś błędy interpunkcyjne, ortograficzne ale mam dysleksję plus pisze to jednak pod jakimiś emocjami. Dzięki z góry każdemu ",siema byqi ogolnje lubić pisać temat publicznie prywatny sprawa wiedzieć robić wstęp zerwać dziewczyna super baba dobry jaką znać prawda czas układać wiedzieć oba starać naprawić oba zależeć chyba zależeć przynajmniej myśleć okej jakieś drobny sprzeczka normalny związek okazać czas słabo chcieć kłócić pisać sprawa porada uratować jesteśmy aktualnie przyjaciel mkge wygadać tkać pora spotykać itp pisać mieć poradzić tą rozłąka sporo czas miesiąc znajomość związek liczny plan przyszłość wyjazd chyba każda zakochany osoba rozumieć prosić poważny odpowiedź przepraszać jakieś błąd interpunkcyjny ortograficzny mieć dysleksja plus pisać jakimiś emocja dzięki góra każdemu,6,0,43,0,0,0,0,51,89,0.3333333333333333,0.6666666666666666,0.936915481186234,207,0.6862745098039216,0,0,0,0
530," Praca w wieku 17 lat, opiszcie swoje doświadczenia. Szukam czegos dla siebie a kompletnie nie mam pomysłu co mógłbym robic.",praca wieko rok opisać doświadczenie szukać czegos siebie kompletnie mieć pomysł móc robic,28,54,0,10,0,0,0,93,246,0.0,0.0,0.7522246919000838,24,1.0,0,1,0,0
531," chlopy przychodze z szybkim pytaniem, na ile mm sciac wlosy? mam na mysli praktycznie na lyso bo kompletnie nie mam pojecia a mam breakdown fryzura ",chlopy przychodze szybki pytanie mm sciac wlosy mieć mysli praktycznie lyso kompletnie mieć pojecia mieć breakdown fryzura,8,0,5,0,0,3,0,18,79,0.0,0.0,0.7556511975050504,28,0.11111111111111116,0,0,0,0
532," Hej panowie jak oczyścić swoją przestrzeń? Ostatnio jestem strasznie nieproduktywny, trudno mi się zabrać do nauki i chyba przez to że mój pokój nie przytłacza. Pełno jakiś rupieci nieużytecznych, wszędzie walają się książki, nic nie ma swojego miejsca mam duże biurko a brak na nim przestrzeni roboczej poprzez jakieś luźno położone itemy. Jestem tym trochę poirytowany i nawet już myślałem o minimaliźmie ale niektórze rzeczy mnie cieszą i nie chiałbym się ich pozbyć a jednak mnie trochę przytłaczają. Macie jakieś tipy porady czy może filmiki jak ładnie zorganizować przestrzeń wokół siebie abyśmy czuli się lepiej? ",hej oczyścić swoją przestrzeń ostatnio strasznie nieproduktywny trudno zabrać nauka chyba pokój przytłaczać pełno rupieć użyteczny wszędzie walać książka mieć swojego miejsce mieć duży biurko brak przestrzeń roboczy poprzez jakieś luźno położone itemy trochę poirytowany myśleć minimaliźmie niektórze rzecz cieszyć chiałbym pozbyć trochę przytłaczać mieć jakieś tipy porada móc filmik ładnie zorganizować przestrzeń wokół siebie abyśmy czuć,3,0,0,0,0,0,0,3,5,0.0,0.0,0.9079787343118266,104,1.0,0,0,0,0
533," Witam chlopuw. Na obecną chwilę mam 175cm wzrostu i ważę 52kg co przekłada się na to że wyglądam jak na pfa. Czy macie jakieś sprawdzone porady, jak przytyć? Jakieś ćwiczenia, dieta, cokolwiek. Jak poradziliście sobie z dużą niedowagą? Chciałbym też zaznaczyć że jem normalne porcje, ale bardzo szybko rosnę.",witać chlopuw obecny chwila mieć cm wzrost ważyć kg przekładać wyglądać pfa mieć jakieś sprawdzone porada przytyć jakieś ćwiczenie dieta poradzić duży niedowaga chcieć zaznaczyć jeść normalny porcja szybko rosnąć,5,1,0,0,1,0,0,8,16,0.0,0.0,0.8701394035866155,62,1.0,0,0,0,0
534," Jakieś pomysły jak skutecznie uczyć się języka? Obecnie używam fiszkoteki i jest w miarę good. I druga sprawa, jak być systematyczny? Mam mega słomiany zapał i chciałbym to jakoś zmienić ale brak mi pomysłów. And ideas? ",jakieś pomysł skutecznie uczyć język obecnie używać fiszkoteki miara good drugi sprawa systematyczny mieć mega słomiany zapał chcieć zmienić brak pomysł and ideas,2,0,0,0,0,0,0,2,21,0.7,0.6000000000000001,0.8844331203571817,43,1.0,0,0,0,0
535," Mam do Was dosyć dziwne pytanie. Mianowicie, czy znaleźliście w swoim ciele rzekomy punkt G? Jeżeli tak, to jak? I czy sprawia przyjemność jego stymulacja?",mieć dosyć dziwny pytanie mianowicie znaleźć swoim ciało rzekomy punkt g sprawiać przyjemność stymulacja,15,0,0,0,0,0,0,15,23,0.0,0.0,0.8680073060657729,32,1.0,0,0,0,0
536, Witam Panowie jak zmotywować się do pracy na elekcjach i do ogólnej nauki? Od czasu gdy znów zaczęło się zdalne nauczanie nie mam motywacji do nauki. Częściej ściągam itp. Macie jakieś porady?,witać zmotywować praca elekcja ogólny nauka czas zacząć zdalny nauczanie mieć motywacja nauka ściągać itp mieć jakieś porada,34,4,0,0,0,0,0,38,47,0.0,0.0,0.7128895314283951,37,1.0,0,0,0,0
537," Cześć ziomki, mam takie pytanie. Od kiedy zaczyna się nazywanie relacji związkiem? Mam zapytać dziewczynę czy będzie moja dziewczyną? (co kojarzy mi się z jakaś podstawówką) Czy od zainicjowania pocałunku? Nie wiem, nurtuje mnie to, bo nie wiem kiedy mogę przejść na ten etap z moją narazie powiedzmy to bliską koleżanką (albo zasugerować, po prostu nie chcę utknąć w friendzone)",cześć ziomka mieć pytanie zaczynać nazywanie relacja związek mieć zapytać dziewczyna dziewczyna kojarzyć podstawówka zainicjowania pocałunek wiedzieć nurtować wiedzieć móc przejść etap moją narazie powiedzieć bliski koleżanka zasugerować prosty chcieć utknąć friendzone,26,0,0,0,0,0,0,27,56,0.0,0.0,0.8828131748100355,73,1.0,0,0,0,0
538," Po dość dogłębnej rozmowie z koleżanką mam teraz rozkminę bo nie potrafiłem jej odpowiedzieć na pytanie. Przeważnie się mówi że Thicc figura jest najlepsza, ale jakoś i tak prawie wszyscy faceci są ze szczupłymi laskami. Jak to działa? Czy moglibyście być z taką thicc większą babką? Czy raczej wolicie szczupłe dziewczyny? Macie ankietę i zaznaczcie dziewczynę do którego poziomu byście mogli być",dogłębny rozmowa koleżanka mieć rozkmina potrafić odpowiedzieć pytanie przeważnie mówić thicc figura dobry facet szczupły laska działać móc taką thicc wielki babka raczej woleć szczupły dziewczyna mieć ankieta zaznaczcie dziewczyna poziom byście móc,3,0,0,0,0,0,0,3,66,0.0,0.0,1.0,69,1.0,0,0,0,0
